"","X1","Publisher","Is_Fiasco"
"1437",1437,"Electronic Arts",FALSE
"1438",1438,"Konami Digital Entertainment",FALSE
"1439",1439,"Sony Computer Entertainment",FALSE
"1440",1440,"Electronic Arts",FALSE
"1441",1441,"Ubisoft",FALSE
"1442",1442,"Activision",FALSE
"1443",1443,"Activision",FALSE
"1444",1444,"Electronic Arts",FALSE
"1445",1445,"Konami Digital Entertainment",FALSE
"1446",1446,"THQ",FALSE
"1447",1447,"Electronic Arts",FALSE
"1448",1448,"Electronic Arts",FALSE
"1449",1449,"Take-Two Interactive",FALSE
"1450",1450,"Take-Two Interactive",FALSE
"1451",1451,"Electronic Arts",FALSE
"1452",1452,"Sony Computer Entertainment",FALSE
"1453",1453,"Ubisoft",FALSE
"1454",1454,"Sega",FALSE
"1455",1455,"Ubisoft",FALSE
"1456",1456,"Activision",FALSE
"1457",1457,"Electronic Arts",FALSE
"1458",1458,"Ubisoft",FALSE
"1459",1459,"Electronic Arts",FALSE
"1460",1460,"Microsoft Game Studios",FALSE
"1461",1461,"Namco Bandai Games",FALSE
"1462",1462,"Ubisoft",FALSE
"1463",1463,"Electronic Arts",TRUE
"1464",1464,"Take-Two Interactive",FALSE
"1465",1465,"Activision",FALSE
"1466",1466,"Namco Bandai Games",FALSE
"1467",1467,"Sega",FALSE
"1468",1468,"Sega",FALSE
"1469",1469,"Electronic Arts",FALSE
"1470",1470,"Microsoft Game Studios",FALSE
"1471",1471,"Konami Digital Entertainment",FALSE
"1472",1472,"Sega",FALSE
"1473",1473,"Electronic Arts",FALSE
"1474",1474,"Microsoft Game Studios",FALSE
"1475",1475,"Activision",FALSE
"1476",1476,"Sony Computer Entertainment",FALSE
"1477",1477,"Namco Bandai Games",FALSE
"1478",1478,"Activision",FALSE
"1479",1479,"Electronic Arts",FALSE
"1480",1480,"Konami Digital Entertainment",FALSE
"1481",1481,"THQ",FALSE
"1482",1482,"Electronic Arts",FALSE
"1483",1483,"Electronic Arts",FALSE
"1484",1484,"Sony Computer Entertainment",FALSE
"1485",1485,"Sega",FALSE
"1486",1486,"Activision",FALSE
"1487",1487,"Activision",FALSE
"1488",1488,"Namco Bandai Games",FALSE
"1489",1489,"Activision",FALSE
"1490",1490,"Ubisoft",FALSE
"1491",1491,"Electronic Arts",FALSE
"1492",1492,"Microsoft Game Studios",FALSE
"1493",1493,"Activision",FALSE
"1494",1494,"Sony Computer Entertainment",FALSE
"1495",1495,"Konami Digital Entertainment",FALSE
"1496",1496,"Sony Computer Entertainment",FALSE
"1497",1497,"Sega",FALSE
"1498",1498,"Ubisoft",FALSE
"1499",1499,"Microsoft Game Studios",FALSE
"1500",1500,"Electronic Arts",TRUE
"1501",1501,"Electronic Arts",FALSE
"1502",1502,"THQ",FALSE
"1503",1503,"Sega",FALSE
"1504",1504,"Electronic Arts",FALSE
"1505",1505,"Activision",TRUE
"1506",1506,"Electronic Arts",FALSE
"1507",1507,"THQ",FALSE
"1508",1508,"Activision",FALSE
"1509",1509,"Activision",FALSE
"1510",1510,"Namco Bandai Games",FALSE
"1511",1511,"Electronic Arts",FALSE
"1512",1512,"Ubisoft",FALSE
"1513",1513,"Take-Two Interactive",FALSE
"1514",1514,"Konami Digital Entertainment",FALSE
"1515",1515,"Electronic Arts",FALSE
"1516",1516,"Namco Bandai Games",FALSE
"1517",1517,"Ubisoft",FALSE
"1518",1518,"Ubisoft",FALSE
"1519",1519,"Sony Computer Entertainment",FALSE
"1520",1520,"Ubisoft",FALSE
"1521",1521,"Sega",FALSE
"1522",1522,"Activision",FALSE
"1523",1523,"Take-Two Interactive",FALSE
"1524",1524,"Take-Two Interactive",FALSE
"1525",1525,"Sega",FALSE
"1526",1526,"Sega",FALSE
"1527",1527,"Electronic Arts",FALSE
"1528",1528,"Sega",FALSE
"1529",1529,"Take-Two Interactive",FALSE
"1530",1530,"Ubisoft",FALSE
"1531",1531,"Activision",TRUE
"1532",1532,"Konami Digital Entertainment",FALSE
"1533",1533,"Activision",FALSE
"1534",1534,"Electronic Arts",FALSE
"1535",1535,"Sony Computer Entertainment",FALSE
"1536",1536,"Activision",FALSE
"1537",1537,"Sony Computer Entertainment",FALSE
"1538",1538,"Electronic Arts",FALSE
"1539",1539,"Ubisoft",FALSE
"1540",1540,"Ubisoft",FALSE
"1541",1541,"Activision",FALSE
"1542",1542,"Sony Computer Entertainment",FALSE
"1543",1543,"Sony Computer Entertainment",FALSE
"1544",1544,"Take-Two Interactive",FALSE
"1545",1545,"THQ",FALSE
"1546",1546,"Take-Two Interactive",FALSE
"1547",1547,"Electronic Arts",FALSE
"1548",1548,"Electronic Arts",FALSE
"1549",1549,"Ubisoft",TRUE
"1550",1550,"Microsoft Game Studios",FALSE
"1551",1551,"Electronic Arts",FALSE
"1552",1552,"THQ",FALSE
"1553",1553,"Electronic Arts",FALSE
"1554",1554,"Sony Computer Entertainment",FALSE
"1555",1555,"Electronic Arts",FALSE
"1556",1556,"Ubisoft",FALSE
"1557",1557,"Ubisoft",FALSE
"1558",1558,"THQ",FALSE
"1559",1559,"THQ",FALSE
"1560",1560,"THQ",FALSE
"1561",1561,"Sega",FALSE
"1562",1562,"Electronic Arts",TRUE
"1563",1563,"Electronic Arts",FALSE
"1564",1564,"Take-Two Interactive",FALSE
"1565",1565,"Sega",FALSE
"1566",1566,"THQ",FALSE
"1567",1567,"Take-Two Interactive",FALSE
"1568",1568,"Activision",FALSE
"1569",1569,"Take-Two Interactive",FALSE
"1570",1570,"Ubisoft",FALSE
"1571",1571,"Ubisoft",FALSE
"1572",1572,"Sony Computer Entertainment",FALSE
"1573",1573,"Activision",FALSE
"1574",1574,"Take-Two Interactive",FALSE
"1575",1575,"Namco Bandai Games",FALSE
"1576",1576,"Ubisoft",FALSE
"1577",1577,"THQ",FALSE
"1578",1578,"Electronic Arts",FALSE
"1579",1579,"THQ",FALSE
"1580",1580,"Sega",FALSE
"1581",1581,"Namco Bandai Games",FALSE
"1582",1582,"Take-Two Interactive",FALSE
"1583",1583,"Sega",FALSE
"1584",1584,"Microsoft Game Studios",FALSE
"1585",1585,"Sega",FALSE
"1586",1586,"Activision",FALSE
"1587",1587,"THQ",FALSE
"1588",1588,"Ubisoft",FALSE
"1589",1589,"Sega",FALSE
"1590",1590,"Sony Computer Entertainment",FALSE
"1591",1591,"Activision",FALSE
"1592",1592,"Electronic Arts",FALSE
"1593",1593,"Electronic Arts",FALSE
"1594",1594,"Electronic Arts",FALSE
"1595",1595,"Activision",FALSE
"1596",1596,"Konami Digital Entertainment",TRUE
"1597",1597,"Ubisoft",FALSE
"1598",1598,"Electronic Arts",FALSE
"1599",1599,"Konami Digital Entertainment",FALSE
"1600",1600,"Activision",FALSE
"1601",1601,"Konami Digital Entertainment",FALSE
"1602",1602,"Electronic Arts",FALSE
"1603",1603,"Electronic Arts",FALSE
"1604",1604,"Electronic Arts",FALSE
"1605",1605,"Microsoft Game Studios",FALSE
"1606",1606,"Sega",FALSE
"1607",1607,"Sega",FALSE
"1608",1608,"Sega",FALSE
"1609",1609,"Sega",FALSE
"1610",1610,"Take-Two Interactive",FALSE
"1611",1611,"Activision",FALSE
"1612",1612,"Take-Two Interactive",FALSE
"1613",1613,"Electronic Arts",FALSE
"1614",1614,"Take-Two Interactive",FALSE
"1615",1615,"Electronic Arts",TRUE
"1616",1616,"Sony Computer Entertainment",FALSE
"1617",1617,"Sony Computer Entertainment",FALSE
"1618",1618,"Ubisoft",FALSE
"1619",1619,"Sony Computer Entertainment",FALSE
"1620",1620,"Electronic Arts",FALSE
"1621",1621,"Activision",FALSE
"1622",1622,"THQ",FALSE
"1623",1623,"Take-Two Interactive",FALSE
"1624",1624,"Sony Computer Entertainment",FALSE
"1625",1625,"Sega",FALSE
"1626",1626,"Activision",FALSE
"1627",1627,"Namco Bandai Games",FALSE
"1628",1628,"Electronic Arts",FALSE
"1629",1629,"Ubisoft",FALSE
"1630",1630,"Activision",FALSE
"1631",1631,"Electronic Arts",FALSE
"1632",1632,"Electronic Arts",FALSE
"1633",1633,"Namco Bandai Games",FALSE
"1634",1634,"Sega",FALSE
"1635",1635,"Ubisoft",FALSE
"1636",1636,"Ubisoft",FALSE
"1637",1637,"Namco Bandai Games",FALSE
"1638",1638,"Take-Two Interactive",FALSE
"1639",1639,"Ubisoft",FALSE
"1640",1640,"Ubisoft",FALSE
"1641",1641,"Take-Two Interactive",FALSE
"1642",1642,"Take-Two Interactive",FALSE
"1643",1643,"Activision",FALSE
"1644",1644,"Take-Two Interactive",FALSE
"1645",1645,"Konami Digital Entertainment",FALSE
"1646",1646,"Take-Two Interactive",FALSE
"1647",1647,"Electronic Arts",FALSE
"1648",1648,"Namco Bandai Games",FALSE
"1649",1649,"THQ",FALSE
"1650",1650,"Ubisoft",FALSE
"1651",1651,"Ubisoft",FALSE
"1652",1652,"THQ",FALSE
"1653",1653,"Konami Digital Entertainment",FALSE
"1654",1654,"THQ",FALSE
"1655",1655,"Electronic Arts",FALSE
"1656",1656,"Ubisoft",FALSE
"1657",1657,"Electronic Arts",FALSE
"1658",1658,"Activision",TRUE
"1659",1659,"Microsoft Game Studios",FALSE
"1660",1660,"Electronic Arts",FALSE
"1661",1661,"Sega",FALSE
"1662",1662,"THQ",FALSE
"1663",1663,"Konami Digital Entertainment",FALSE
"1664",1664,"Electronic Arts",FALSE
"1665",1665,"THQ",FALSE
"1666",1666,"Electronic Arts",FALSE
"1667",1667,"Sega",FALSE
"1668",1668,"THQ",FALSE
"1669",1669,"Namco Bandai Games",FALSE
"1670",1670,"Activision",FALSE
"1671",1671,"Sega",FALSE
"1672",1672,"Namco Bandai Games",FALSE
"1673",1673,"Konami Digital Entertainment",FALSE
"1674",1674,"Electronic Arts",FALSE
"1675",1675,"Sega",FALSE
"1676",1676,"Take-Two Interactive",TRUE
"1677",1677,"THQ",FALSE
"1678",1678,"Activision",FALSE
"1679",1679,"Ubisoft",FALSE
"1680",1680,"Sega",FALSE
"1681",1681,"Take-Two Interactive",FALSE
"1682",1682,"Ubisoft",FALSE
"1683",1683,"Electronic Arts",FALSE
"1684",1684,"Electronic Arts",TRUE
"1685",1685,"Sony Computer Entertainment",FALSE
"1686",1686,"Namco Bandai Games",FALSE
"1687",1687,"Electronic Arts",FALSE
"1688",1688,"Activision",FALSE
"1689",1689,"Electronic Arts",FALSE
"1690",1690,"Activision",FALSE
"1691",1691,"Namco Bandai Games",FALSE
"1692",1692,"Konami Digital Entertainment",FALSE
"1693",1693,"Konami Digital Entertainment",FALSE
"1694",1694,"Activision",FALSE
"1695",1695,"Namco Bandai Games",FALSE
"1696",1696,"Activision",FALSE
"1697",1697,"Ubisoft",FALSE
"1698",1698,"THQ",FALSE
"1699",1699,"Electronic Arts",FALSE
"1700",1700,"Sony Computer Entertainment",FALSE
"1701",1701,"Konami Digital Entertainment",FALSE
"1702",1702,"Take-Two Interactive",TRUE
"1703",1703,"Electronic Arts",FALSE
"1704",1704,"Ubisoft",FALSE
"1705",1705,"THQ",TRUE
"1706",1706,"THQ",FALSE
"1707",1707,"Konami Digital Entertainment",FALSE
"1708",1708,"Sega",FALSE
"1709",1709,"Sega",FALSE
"1710",1710,"Take-Two Interactive",FALSE
"1711",1711,"Sony Computer Entertainment",FALSE
"1712",1712,"Namco Bandai Games",FALSE
"1713",1713,"Konami Digital Entertainment",FALSE
"1714",1714,"Ubisoft",FALSE
"1715",1715,"Take-Two Interactive",TRUE
"1716",1716,"Electronic Arts",FALSE
"1717",1717,"Electronic Arts",FALSE
"1718",1718,"Activision",FALSE
"1719",1719,"Sony Computer Entertainment",FALSE
"1720",1720,"Electronic Arts",FALSE
"1721",1721,"Microsoft Game Studios",FALSE
"1722",1722,"Namco Bandai Games",FALSE
"1723",1723,"Konami Digital Entertainment",FALSE
"1724",1724,"Ubisoft",FALSE
"1725",1725,"Take-Two Interactive",FALSE
"1726",1726,"Electronic Arts",FALSE
"1727",1727,"Sega",FALSE
"1728",1728,"Activision",FALSE
"1729",1729,"Sega",FALSE
"1730",1730,"THQ",FALSE
"1731",1731,"Take-Two Interactive",TRUE
"1732",1732,"Ubisoft",FALSE
"1733",1733,"Electronic Arts",FALSE
"1734",1734,"Sony Computer Entertainment",FALSE
"1735",1735,"Namco Bandai Games",FALSE
"1736",1736,"Ubisoft",FALSE
"1737",1737,"Ubisoft",FALSE
"1738",1738,"Sega",FALSE
"1739",1739,"Activision",FALSE
"1740",1740,"Sega",FALSE
"1741",1741,"Activision",FALSE
"1742",1742,"Take-Two Interactive",TRUE
"1743",1743,"Electronic Arts",FALSE
"1744",1744,"Electronic Arts",FALSE
"1745",1745,"Electronic Arts",FALSE
"1746",1746,"Electronic Arts",FALSE
"1747",1747,"Take-Two Interactive",FALSE
"1748",1748,"Electronic Arts",FALSE
"1749",1749,"Sony Computer Entertainment",FALSE
"1750",1750,"Ubisoft",FALSE
"1751",1751,"Ubisoft",FALSE
"1752",1752,"Sony Computer Entertainment",FALSE
"1753",1753,"Konami Digital Entertainment",FALSE
"1754",1754,"Activision",FALSE
"1755",1755,"Ubisoft",FALSE
"1756",1756,"Electronic Arts",FALSE
"1757",1757,"Ubisoft",FALSE
"1758",1758,"Activision",FALSE
"1759",1759,"Sega",FALSE
"1760",1760,"THQ",FALSE
"1761",1761,"Activision",FALSE
"1762",1762,"Electronic Arts",FALSE
"1763",1763,"Ubisoft",FALSE
"1764",1764,"Sega",FALSE
"1765",1765,"Electronic Arts",FALSE
"1766",1766,"Take-Two Interactive",FALSE
"1767",1767,"Konami Digital Entertainment",FALSE
"1768",1768,"Namco Bandai Games",FALSE
"1769",1769,"Sony Computer Entertainment",FALSE
"1770",1770,"THQ",FALSE
"1771",1771,"Take-Two Interactive",FALSE
"1772",1772,"Konami Digital Entertainment",FALSE
"1773",1773,"THQ",FALSE
"1774",1774,"Sega",FALSE
"1775",1775,"Sega",FALSE
"1776",1776,"Take-Two Interactive",FALSE
"1777",1777,"Activision",FALSE
"1778",1778,"Electronic Arts",FALSE
"1779",1779,"Namco Bandai Games",FALSE
"1780",1780,"Sony Computer Entertainment",FALSE
"1781",1781,"Activision",FALSE
"1782",1782,"Sony Computer Entertainment",FALSE
"1783",1783,"Microsoft Game Studios",FALSE
"1784",1784,"Sony Computer Entertainment",FALSE
"1785",1785,"Take-Two Interactive",FALSE
"1786",1786,"Sega",FALSE
"1787",1787,"Activision",FALSE
"1788",1788,"Ubisoft",TRUE
"1789",1789,"Sony Computer Entertainment",FALSE
"1790",1790,"Take-Two Interactive",FALSE
"1791",1791,"Sega",FALSE
"1792",1792,"Electronic Arts",FALSE
"1793",1793,"Activision",FALSE
"1794",1794,"Electronic Arts",FALSE
"1795",1795,"Konami Digital Entertainment",FALSE
"1796",1796,"Electronic Arts",FALSE
"1797",1797,"Activision",FALSE
"1798",1798,"Sega",FALSE
"1799",1799,"Sony Computer Entertainment",FALSE
"1800",1800,"Take-Two Interactive",FALSE
"1801",1801,"Electronic Arts",FALSE
"1802",1802,"Microsoft Game Studios",FALSE
"1803",1803,"Ubisoft",FALSE
"1804",1804,"Namco Bandai Games",FALSE
"1805",1805,"Sega",FALSE
"1806",1806,"Ubisoft",TRUE
"1807",1807,"Take-Two Interactive",FALSE
"1808",1808,"Sony Computer Entertainment",FALSE
"1809",1809,"Sega",FALSE
"1810",1810,"Sega",FALSE
"1811",1811,"Namco Bandai Games",FALSE
"1812",1812,"Namco Bandai Games",FALSE
"1813",1813,"Activision",FALSE
"1814",1814,"Activision",TRUE
"1815",1815,"Electronic Arts",FALSE
"1816",1816,"Ubisoft",FALSE
"1817",1817,"Activision",FALSE
"1818",1818,"Ubisoft",FALSE
"1819",1819,"Take-Two Interactive",FALSE
"1820",1820,"Namco Bandai Games",FALSE
"1821",1821,"Ubisoft",FALSE
"1822",1822,"Electronic Arts",FALSE
"1823",1823,"Electronic Arts",FALSE
"1824",1824,"Take-Two Interactive",FALSE
"1825",1825,"Ubisoft",FALSE
"1826",1826,"Electronic Arts",FALSE
"1827",1827,"Ubisoft",FALSE
"1828",1828,"Take-Two Interactive",FALSE
"1829",1829,"Electronic Arts",FALSE
"1830",1830,"Activision",FALSE
"1831",1831,"THQ",FALSE
"1832",1832,"Take-Two Interactive",FALSE
"1833",1833,"Sega",FALSE
"1834",1834,"Konami Digital Entertainment",FALSE
"1835",1835,"THQ",FALSE
"1836",1836,"Electronic Arts",FALSE
"1837",1837,"Konami Digital Entertainment",FALSE
"1838",1838,"Microsoft Game Studios",FALSE
"1839",1839,"Take-Two Interactive",FALSE
"1840",1840,"Konami Digital Entertainment",FALSE
"1841",1841,"THQ",FALSE
"1842",1842,"Sony Computer Entertainment",FALSE
"1843",1843,"THQ",FALSE
"1844",1844,"Sega",FALSE
"1845",1845,"Take-Two Interactive",FALSE
"1846",1846,"Electronic Arts",FALSE
"1847",1847,"Electronic Arts",FALSE
"1848",1848,"THQ",FALSE
"1849",1849,"Take-Two Interactive",FALSE
"1850",1850,"THQ",FALSE
"1851",1851,"THQ",FALSE
"1852",1852,"THQ",FALSE
"1853",1853,"Ubisoft",FALSE
"1854",1854,"Sony Computer Entertainment",FALSE
"1855",1855,"Ubisoft",FALSE
"1856",1856,"Ubisoft",FALSE
"1857",1857,"Electronic Arts",FALSE
"1858",1858,"Sega",FALSE
"1859",1859,"Take-Two Interactive",FALSE
"1860",1860,"Activision",FALSE
"1861",1861,"Microsoft Game Studios",FALSE
"1862",1862,"THQ",FALSE
"1863",1863,"Electronic Arts",TRUE
"1864",1864,"Sega",FALSE
"1865",1865,"Sega",FALSE
"1866",1866,"Electronic Arts",FALSE
"1867",1867,"Sega",FALSE
"1868",1868,"Sony Computer Entertainment",FALSE
"1869",1869,"Electronic Arts",FALSE
"1870",1870,"Electronic Arts",FALSE
"1871",1871,"Sega",FALSE
"1872",1872,"Take-Two Interactive",FALSE
"1873",1873,"Sony Computer Entertainment",FALSE
"1874",1874,"Electronic Arts",FALSE
"1875",1875,"Electronic Arts",FALSE
"1876",1876,"Sony Computer Entertainment",FALSE
"1877",1877,"Take-Two Interactive",TRUE
"1878",1878,"Take-Two Interactive",FALSE
"1879",1879,"Ubisoft",FALSE
"1880",1880,"Activision",FALSE
"1881",1881,"Electronic Arts",TRUE
"1882",1882,"Ubisoft",FALSE
"1883",1883,"Electronic Arts",FALSE
"1884",1884,"Electronic Arts",FALSE
"1885",1885,"Sony Computer Entertainment",FALSE
"1886",1886,"Ubisoft",FALSE
"1887",1887,"Sony Computer Entertainment",FALSE
"1888",1888,"Activision",TRUE
"1889",1889,"THQ",FALSE
"1890",1890,"Activision",FALSE
"1891",1891,"Konami Digital Entertainment",FALSE
"1892",1892,"Activision",FALSE
"1893",1893,"Konami Digital Entertainment",FALSE
"1894",1894,"Take-Two Interactive",FALSE
"1895",1895,"Ubisoft",FALSE
"1896",1896,"Sony Computer Entertainment",FALSE
"1897",1897,"Konami Digital Entertainment",FALSE
"1898",1898,"Sega",FALSE
"1899",1899,"Konami Digital Entertainment",FALSE
"1900",1900,"Take-Two Interactive",FALSE
"1901",1901,"Sony Computer Entertainment",FALSE
"1902",1902,"Ubisoft",FALSE
"1903",1903,"Sega",FALSE
"1904",1904,"Activision",FALSE
"1905",1905,"Microsoft Game Studios",FALSE
"1906",1906,"Sony Computer Entertainment",FALSE
"1907",1907,"Ubisoft",FALSE
"1908",1908,"Sega",FALSE
"1909",1909,"THQ",FALSE
"1910",1910,"Electronic Arts",FALSE
"1911",1911,"Konami Digital Entertainment",FALSE
"1912",1912,"Sega",FALSE
"1913",1913,"Take-Two Interactive",FALSE
"1914",1914,"THQ",FALSE
"1915",1915,"Activision",FALSE
"1916",1916,"Microsoft Game Studios",FALSE
"1917",1917,"Sony Computer Entertainment",FALSE
"1918",1918,"Konami Digital Entertainment",FALSE
"1919",1919,"Take-Two Interactive",FALSE
"1920",1920,"Sega",FALSE
"1921",1921,"Ubisoft",FALSE
"1922",1922,"Activision",FALSE
"1923",1923,"Activision",FALSE
"1924",1924,"THQ",FALSE
"1925",1925,"Microsoft Game Studios",FALSE
"1926",1926,"Sony Computer Entertainment",FALSE
"1927",1927,"Namco Bandai Games",FALSE
"1928",1928,"THQ",FALSE
"1929",1929,"Take-Two Interactive",TRUE
"1930",1930,"Ubisoft",FALSE
"1931",1931,"Electronic Arts",FALSE
"1932",1932,"Electronic Arts",FALSE
"1933",1933,"Take-Two Interactive",FALSE
"1934",1934,"Electronic Arts",FALSE
"1935",1935,"THQ",FALSE
"1936",1936,"Electronic Arts",FALSE
"1937",1937,"Sega",FALSE
"1938",1938,"Konami Digital Entertainment",FALSE
"1939",1939,"Sega",FALSE
"1940",1940,"Ubisoft",FALSE
"1941",1941,"Electronic Arts",TRUE
"1942",1942,"Sega",FALSE
"1943",1943,"Electronic Arts",FALSE
"1944",1944,"Electronic Arts",FALSE
"1945",1945,"Ubisoft",FALSE
"1946",1946,"THQ",FALSE
"1947",1947,"Activision",FALSE
"1948",1948,"Electronic Arts",FALSE
"1949",1949,"Sega",FALSE
"1950",1950,"Take-Two Interactive",FALSE
"1951",1951,"Electronic Arts",FALSE
"1952",1952,"Activision",FALSE
"1953",1953,"Microsoft Game Studios",FALSE
"1954",1954,"Konami Digital Entertainment",FALSE
"1955",1955,"THQ",FALSE
"1956",1956,"Ubisoft",FALSE
"1957",1957,"Ubisoft",FALSE
"1958",1958,"Konami Digital Entertainment",FALSE
"1959",1959,"Konami Digital Entertainment",FALSE
"1960",1960,"Ubisoft",FALSE
"1961",1961,"Ubisoft",FALSE
"1962",1962,"Namco Bandai Games",FALSE
"1963",1963,"Sega",FALSE
"1964",1964,"THQ",FALSE
"1965",1965,"Activision",FALSE
"1966",1966,"Konami Digital Entertainment",FALSE
"1967",1967,"Namco Bandai Games",FALSE
"1968",1968,"Microsoft Game Studios",FALSE
"1969",1969,"Electronic Arts",FALSE
"1970",1970,"Activision",FALSE
"1971",1971,"Konami Digital Entertainment",FALSE
"1972",1972,"Sega",FALSE
"1973",1973,"Activision",FALSE
"1974",1974,"Activision",FALSE
"1975",1975,"Activision",FALSE
"1976",1976,"Electronic Arts",FALSE
"1977",1977,"Ubisoft",TRUE
"1978",1978,"Konami Digital Entertainment",FALSE
"1979",1979,"Electronic Arts",FALSE
"1980",1980,"Namco Bandai Games",FALSE
"1981",1981,"Take-Two Interactive",FALSE
"1982",1982,"Ubisoft",FALSE
"1983",1983,"Electronic Arts",FALSE
"1984",1984,"Konami Digital Entertainment",FALSE
"1985",1985,"Konami Digital Entertainment",FALSE
"1986",1986,"Konami Digital Entertainment",TRUE
"1987",1987,"Sony Computer Entertainment",FALSE
"1988",1988,"Ubisoft",FALSE
"1989",1989,"THQ",FALSE
"1990",1990,"Konami Digital Entertainment",FALSE
"1991",1991,"Sega",FALSE
"1992",1992,"Sony Computer Entertainment",FALSE
"1993",1993,"Activision",FALSE
"1994",1994,"Activision",FALSE
"1995",1995,"Activision",TRUE
"1996",1996,"Electronic Arts",FALSE
"1997",1997,"Electronic Arts",FALSE
"1998",1998,"THQ",FALSE
"1999",1999,"Ubisoft",FALSE
"2000",2000,"Activision",FALSE
"2001",2001,"Ubisoft",FALSE
"2002",2002,"Activision",FALSE
"2003",2003,"Activision",FALSE
"2004",2004,"Electronic Arts",FALSE
"2005",2005,"Electronic Arts",FALSE
"2006",2006,"Ubisoft",FALSE
"2007",2007,"Konami Digital Entertainment",FALSE
"2008",2008,"Microsoft Game Studios",FALSE
"2009",2009,"Take-Two Interactive",FALSE
"2010",2010,"Take-Two Interactive",FALSE
"2011",2011,"Ubisoft",FALSE
"2012",2012,"Konami Digital Entertainment",FALSE
"2013",2013,"Konami Digital Entertainment",FALSE
"2014",2014,"Sega",FALSE
"2015",2015,"Electronic Arts",FALSE
"2016",2016,"THQ",FALSE
"2017",2017,"Microsoft Game Studios",FALSE
"2018",2018,"Sega",FALSE
"2019",2019,"Activision",FALSE
"2020",2020,"THQ",FALSE
"2021",2021,"Ubisoft",FALSE
"2022",2022,"THQ",FALSE
"2023",2023,"Namco Bandai Games",FALSE
"2024",2024,"Electronic Arts",FALSE
"2025",2025,"Microsoft Game Studios",FALSE
"2026",2026,"Sega",FALSE
"2027",2027,"THQ",FALSE
"2028",2028,"Take-Two Interactive",FALSE
"2029",2029,"Microsoft Game Studios",FALSE
"2030",2030,"Konami Digital Entertainment",FALSE
"2031",2031,"Microsoft Game Studios",FALSE
"2032",2032,"Electronic Arts",TRUE
"2033",2033,"Konami Digital Entertainment",FALSE
"2034",2034,"Sega",TRUE
"2035",2035,"Sony Computer Entertainment",FALSE
"2036",2036,"Activision",FALSE
"2037",2037,"Konami Digital Entertainment",FALSE
"2038",2038,"Namco Bandai Games",FALSE
"2039",2039,"Konami Digital Entertainment",FALSE
"2040",2040,"Sony Computer Entertainment",FALSE
"2041",2041,"Electronic Arts",FALSE
"2042",2042,"Konami Digital Entertainment",FALSE
"2043",2043,"Konami Digital Entertainment",FALSE
"2044",2044,"Ubisoft",FALSE
"2045",2045,"Konami Digital Entertainment",FALSE
"2046",2046,"THQ",FALSE
"2047",2047,"Ubisoft",FALSE
"2048",2048,"Electronic Arts",FALSE
"2049",2049,"Microsoft Game Studios",FALSE
"2050",2050,"Sega",FALSE
"2051",2051,"THQ",FALSE
"2052",2052,"Ubisoft",FALSE
"2053",2053,"Electronic Arts",FALSE
"2054",2054,"Konami Digital Entertainment",FALSE
"2055",2055,"Ubisoft",FALSE
"2056",2056,"Activision",TRUE
"2057",2057,"Sega",FALSE
"2058",2058,"Ubisoft",FALSE
"2059",2059,"Electronic Arts",FALSE
"2060",2060,"Electronic Arts",FALSE
"2061",2061,"Ubisoft",FALSE
"2062",2062,"Take-Two Interactive",FALSE
"2063",2063,"Konami Digital Entertainment",FALSE
"2064",2064,"Take-Two Interactive",FALSE
"2065",2065,"Namco Bandai Games",FALSE
"2066",2066,"Take-Two Interactive",FALSE
"2067",2067,"Sega",FALSE
"2068",2068,"Konami Digital Entertainment",FALSE
"2069",2069,"Electronic Arts",FALSE
"2070",2070,"Electronic Arts",FALSE
"2071",2071,"Take-Two Interactive",FALSE
"2072",2072,"Namco Bandai Games",FALSE
"2073",2073,"Ubisoft",FALSE
"2074",2074,"THQ",FALSE
"2075",2075,"Namco Bandai Games",FALSE
"2076",2076,"Namco Bandai Games",FALSE
"2077",2077,"Ubisoft",FALSE
"2078",2078,"Take-Two Interactive",FALSE
"2079",2079,"Activision",FALSE
"2080",2080,"Ubisoft",FALSE
"2081",2081,"Ubisoft",FALSE
"2082",2082,"Konami Digital Entertainment",FALSE
"2083",2083,"Namco Bandai Games",FALSE
"2084",2084,"Sony Computer Entertainment",FALSE
"2085",2085,"Electronic Arts",FALSE
"2086",2086,"Electronic Arts",FALSE
"2087",2087,"Ubisoft",FALSE
"2088",2088,"Ubisoft",FALSE
"2089",2089,"THQ",FALSE
"2090",2090,"Konami Digital Entertainment",FALSE
"2091",2091,"Activision",FALSE
"2092",2092,"Ubisoft",FALSE
"2093",2093,"Electronic Arts",FALSE
"2094",2094,"Activision",FALSE
"2095",2095,"Namco Bandai Games",FALSE
"2096",2096,"Electronic Arts",FALSE
"2097",2097,"Sega",FALSE
"2098",2098,"Namco Bandai Games",FALSE
"2099",2099,"THQ",FALSE
"2100",2100,"Take-Two Interactive",FALSE
"2101",2101,"Konami Digital Entertainment",FALSE
"2102",2102,"Electronic Arts",FALSE
"2103",2103,"Konami Digital Entertainment",FALSE
"2104",2104,"Sega",FALSE
"2105",2105,"Konami Digital Entertainment",FALSE
"2106",2106,"Activision",FALSE
"2107",2107,"Microsoft Game Studios",FALSE
"2108",2108,"Electronic Arts",FALSE
"2109",2109,"Sony Computer Entertainment",FALSE
"2110",2110,"Microsoft Game Studios",FALSE
